from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,265.6,1000.0,26.6,1.0 26557.5
1,,1.0000*,39,,1.0000,251.1,1000.0,25.1,1.0 25105.1
2,,1.0000*,3,,1.0000,895.6,1000.0,89.6,1.0 89563.3
2,,1.0000,25,,1.0000*,1038.3,1000.0,103.8,1.0103826.3
3,,1.0000,4,,1.0000*,626.0,1000.0,62.6,1.0 62598.4
3,,1.0000*,18,,1.0000,80.0,1000.0,8.0,1.0  8002.7
4,,1.0000,5,,1.0000*,444.9,1000.0,44.5,1.0 44485.6
4,,1.0000,14,,1.0000*,496.5,1000.0,49.6,1.0 49649.6
5,,1.0000,6,,1.0000*,632.0,1000.0,63.2,1.0 63202.8
5,,1.0000,8,,1.0000*,252.8,1000.0,25.3,1.0 25284.8
6,,1.0000*,7,,1.0000,402.8,1000.0,40.3,1.0 40275.2
6,,1.0000,11,,1.0000*,371.5,1000.0,37.1,1.0 37147.7
7,,1.0000,8,,1.0000*,155.4,1000.0,15.5,1.0 15544.6
8,,1.0000*,9,,1.0000,144.6,1000.0,14.5,1.0 14464.8
9,,1.0000,39,,1.0000*,191.5,1000.0,19.2,1.0 19153.1
10,,1.0000*,11,,1.0000,356.7,1000.0,35.7,1.0 35668.9
10,,1.0000,13,,1.0000*,320.8,1000.0,32.1,1.0 32084.9
13,,1.0000,14,,1.0000*,307.1,1000.0,30.7,1.0 30712.7
14,,1.0000,15,,1.0000*,214.4,1000.0,21.4,1.0 21435.5
15,,1.0000,16,,1.0000*,526.8,1000.0,52.7,1.0 52683.7
16,,1.0000,17,,1.0000*,75.7,1000.0,7.6,1.0  7567.5
16,,1.0000,19,,1.0000*,460.4,500.0,92.1,1.0 46038.3
16,,1.0000,21,,1.0000*,330.8,500.0,66.2,1.0 33084.0
16,,1.0000*,24,,1.0000,112.2,500.0,22.4,1.0 11224.3
17,,1.0000,18,,1.0000*,223.7,500.0,44.7,1.0 22367.4
17,,1.0000,27,,1.0000*,244.5,500.0,48.9,1.0 24450.4
21,,1.0000,22,,1.0000*,618.8,500.0,123.8,1.0 61875.8
22,,1.0000,23,,1.0000*,75.5,500.0,15.1,1.0  7554.6
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35390.8
25,,1.0000*,26,,1.0000,339.4,500.0,67.9,1.0 33935.7
26,,1.0000*,27,,1.0000,528.6,500.0,105.7,1.0 52864.8
26,,1.0000,28,,1.0000*,146.4,500.0,29.3,1.0 14643.3
26,,1.0000,29,,1.0000*,197.7,500.0,39.5,1.0 19773.9
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34987.9
