NUMBER,PU,Angle
1,1.0504878759384155,-0.4173077940940857
2,1.054491400718689,-0.39363962411880493
3,1.043425440788269,-0.4501149654388428
4,1.032599687576294,-0.47970306873321533
5,1.0495651960372925,-0.38045597076416016
6,1.0519150495529175,-0.3538707494735718
7,1.039019227027893,-0.3967229127883911
8,1.0367941856384277,-0.40865132212638855
9,1.0447962284088135,-0.42261257767677307
10,1.043472409248352,-0.3435724079608917
11,1.0452117919921875,-0.34771251678466797
12,1.0296499729156494,-0.3572877049446106
13,1.039404273033142,-0.3651730716228485
14,1.0344082117080688,-0.41828128695487976
15,1.0285696983337402,-0.429235577583313
16,1.0404492616653442,-0.4068658947944641
17,1.0428012609481812,-0.4259556829929352
18,1.0417273044586182,-0.4425073564052582
19,1.0530225038528442,-0.32661041617393494
20,0.9926015734672546,-0.351068377494812
21,1.0378661155700684,-0.3652953803539276
22,1.053064227104187,-0.2881885766983032
23,1.0481724739074707,-0.29163092374801636
24,1.0452184677124023,-0.4047755002975464
25,1.0616114139556885,-0.3694670498371124
26,1.0571563243865967,-0.39233535528182983
27,1.0447704792022705,-0.4276876747608185
28,1.0527514219284058,-0.33130162954330444
29,1.051746129989624,-0.2832813262939453
30,1.0475000143051147,-0.3516373336315155
31,1.0,-0.02769487537443638
32,0.9830999970436096,-0.20755691826343536
33,0.9972000122070312,-0.2356741726398468
34,1.0123000144958496,-0.260549932718277
35,1.049299955368042,-0.2018592208623886
36,1.0635000467300415,-0.15495708584785461
37,1.0277999639511108,-0.25140878558158875
38,1.0264999866485596,-0.16012601554393768
39,1.0299999713897705,-0.43134909868240356
