NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,26.849380493164062,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,107.39752197265625,30-2 
31,1 ,750.0,0.0,594.0142822265625,800.0,-500.0,411.527587890625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,46.47285461425781,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,155.53115844726562,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,188.5789337158203,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,216.71905517578125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,103.61752319335938,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,117.37323760986328,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,65.27252960205078,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,48.841575622558594,39-1 
