from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,122.3,1000.0,12.2,1.0,12226.3
1,,1.0000,39,,1.0000*,166.2,1000.0,16.6,1.0,16615.9
2,,1.0000*,3,,1.0000,365.0,1000.0,36.5,1.0,36504.8
2,,1.0000,25,,1.0000*,262.7,1000.0,26.3,1.0,26272.5
3,,1.0000*,4,,1.0000,73.2,1000.0,7.3,1.0,7315.8
3,,1.0000,18,,1.0000*,66.5,1000.0,6.6,1.0,6645.9
4,,1.0000*,5,,1.0000,214.2,1000.0,21.4,1.0,21417.6
4,,1.0000,14,,1.0000*,262.3,1000.0,26.2,1.0,26233.2
5,,1.0000,6,,1.0000*,496.2,1000.0,49.6,1.0,49615.5
5,,1.0000,8,,1.0000*,340.1,1000.0,34.0,1.0,34011.2
6,,1.0000*,7,,1.0000,447.1,1000.0,44.7,1.0,44714.3
6,,1.0000,11,,1.0000*,376.7,1000.0,37.7,1.0,37670.7
7,,1.0000,8,,1.0000*,199.4,1000.0,19.9,1.0,19940.6
8,,1.0000,9,,1.0000*,32.9,1000.0,3.3,1.0,3288.3
9,,1.0000,39,,1.0000*,159.8,1000.0,16.0,1.0,15976.9
10,,1.0000*,11,,1.0000,360.3,1000.0,36.0,1.0,36032.2
10,,1.0000,13,,1.0000*,310.9,1000.0,31.1,1.0,31088.1
13,,1.0000*,14,,1.0000,302.2,1000.0,30.2,1.0,30221.0
14,,1.0000,15,,1.0000*,113.3,1000.0,11.3,1.0,11328.4
15,,1.0000*,16,,1.0000,280.5,1000.0,28.1,1.0,28053.5
16,,1.0000*,17,,1.0000,210.0,1000.0,21.0,1.0,21000.1
16,,1.0000,19,,1.0000*,434.9,500.0,87.0,1.0,43492.0
16,,1.0000,21,,1.0000*,333.5,500.0,66.7,1.0,33354.8
16,,1.0000*,24,,1.0000,96.3,500.0,19.3,1.0,9631.0
17,,1.0000*,18,,1.0000,188.4,500.0,37.7,1.0,18837.9
17,,1.0000*,27,,1.0000,30.1,500.0,6.0,1.0,3011.5
21,,1.0000,22,,1.0000*,613.8,500.0,122.8,1.0,61383.9
22,,1.0000,23,,1.0000*,74.4,500.0,14.9,1.0,7438.1
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35404.4
25,,1.0000,26,,1.0000*,88.6,500.0,17.7,1.0,8861.2
26,,1.0000,27,,1.0000*,280.3,500.0,56.1,1.0,28034.6
26,,1.0000,28,,1.0000*,155.2,500.0,31.0,1.0,15520.6
26,,1.0000,29,,1.0000*,206.4,500.0,41.3,1.0,20636.5
28,,1.0000,29,,1.0000*,352.2,500.0,70.4,1.0,35223.3
