from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,171.9,1000.0,17.2,1.0,17185.2
1,,1.0000,39,,1.0000*,162.7,1000.0,16.3,1.0,16270.7
2,,1.0000*,3,,1.0000,614.9,1000.0,61.5,1.0,61492.1
2,,1.0000,25,,1.0000*,627.2,1000.0,62.7,1.0,62724.4
3,,1.0000*,4,,1.0000,179.3,1000.0,17.9,1.0,17926.8
3,,1.0000,18,,1.0000*,179.2,1000.0,17.9,1.0,17924.2
4,,1.0000*,5,,1.0000,293.0,1000.0,29.3,1.0,29304.0
4,,1.0000,14,,1.0000*,126.1,1000.0,12.6,1.0,12605.7
5,,1.0000,6,,1.0000*,530.3,1000.0,53.0,1.0,53030.0
5,,1.0000,8,,1.0000*,312.0,1000.0,31.2,1.0,31195.2
6,,1.0000*,7,,1.0000,433.2,1000.0,43.3,1.0,43324.8
6,,1.0000,11,,1.0000*,287.6,1000.0,28.8,1.0,28758.2
7,,1.0000,8,,1.0000*,185.6,1000.0,18.6,1.0,18561.4
8,,1.0000*,9,,1.0000,55.7,1000.0,5.6,1.0,5572.7
9,,1.0000,39,,1.0000*,146.9,1000.0,14.7,1.0,14686.7
10,,1.0000*,11,,1.0000,274.2,1000.0,27.4,1.0,27420.6
10,,1.0000*,13,,1.0000,405.6,1000.0,40.6,1.0,40563.1
13,,1.0000*,14,,1.0000,401.9,1000.0,40.2,1.0,40189.9
14,,1.0000,15,,1.0000*,291.3,1000.0,29.1,1.0,29133.6
15,,1.0000*,16,,1.0000,68.5,1000.0,6.9,1.0,6852.8
16,,1.0000*,17,,1.0000,611.6,1000.0,61.2,1.0,61158.0
16,,1.0000,19,,1.0000*,577.7,500.0,115.5,1.0,57771.3
16,,1.0000*,21,,1.0000,330.9,500.0,66.2,1.0,33089.9
16,,1.0000*,24,,1.0000,134.4,500.0,26.9,1.0,13436.3
17,,1.0000*,18,,1.0000,92.3,500.0,18.5,1.0,9232.1
17,,1.0000*,27,,1.0000,660.2,500.0,132.0,1.0,66021.9
21,,1.0000,22,,1.0000*,627.7,500.0,125.5,1.0,62770.3
22,,1.0000,23,,1.0000*,77.2,500.0,15.4,1.0,7716.1
23,,1.0000*,24,,1.0000,355.4,500.0,71.1,1.0,35538.4
25,,1.0000,26,,1.0000*,388.4,500.0,77.7,1.0,38841.0
26,,1.0000,27,,1.0000*,884.6,500.0,176.9,1.0,88464.3
26,,1.0000*,28,,1.0000,628.5,500.0,125.7,1.0,62852.2
26,,1.0000,29,,1.0000*,679.4,500.0,135.9,1.0,67944.8
28,,1.0000,29,,1.0000*,842.8,500.0,168.6,1.0,84277.3
