Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:33
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    232.8  1000.0    23.3     1.0 23278.5
     1     1           1.0000     1     39     39          1.0000*    1  1    225.8  1000.0    22.6     1.0 22581.9
     2     2           1.0000*    1      3     3           1.0000     1  1   1009.5  1000.0   101.0     1.0100950.9
     2     2           1.0000*    1     25     25          1.0000     1  1     72.9  1000.0     7.3     1.0  7293.2
     3     3           1.0000*    1      4     4           1.0000     1  1    277.2  1000.0    27.7     1.0 27724.7
     3     3           1.0000*    1     18     18          1.0000     1  1    418.1  1000.0    41.8     1.0 41811.8
     4     4           1.0000*    1      5     5           1.0000     1  1    249.7  1000.0    25.0     1.0 24971.7
     4     4           1.0000     1     14     14          1.0000*    1  1     61.4  1000.0     6.1     1.0  6135.7
     5     5           1.0000     1      6     6           1.0000*    1  1    451.3  1000.0    45.1     1.0 45130.5
     5     5           1.0000     1      8     8           1.0000*    1  1    287.9  1000.0    28.8     1.0 28790.4
     6     6           1.0000*    1      7     7           1.0000     1  1    397.3  1000.0    39.7     1.0 39728.3
     6     6           1.0000     1     11     11          1.0000*    1  1    287.0  1000.0    28.7     1.0 28700.8
     7     7           1.0000     1      8     8           1.0000*    1  1    150.4  1000.0    15.0     1.0 15037.6
     8     8           1.0000     1      9     9           1.0000*    1  1    117.8  1000.0    11.8     1.0 11782.1
     9     9           1.0000     1     39     39          1.0000*    1  1    188.3  1000.0    18.8     1.0 18827.4
    10     10          1.0000*    1     11     11          1.0000     1  1    274.0  1000.0    27.4     1.0 27404.2
    10     10          1.0000*    1     13     13          1.0000     1  1    402.2  1000.0    40.2     1.0 40217.6
    13     13          1.0000*    1     14     14          1.0000     1  1    400.5  1000.0    40.0     1.0 40046.1
    14     14          1.0000     1     15     15          1.0000*    1  1    342.5  1000.0    34.2     1.0 34246.3
    15     15          1.0000*    1     16     16          1.0000     1  1     90.9  1000.0     9.1     1.0  9091.7
    16     16          1.0000     1     17     17          1.0000*    1  1    499.3  1000.0    49.9     1.0 49929.8
    16     16          1.0000     1     19     19          1.0000*    1  1    559.8   500.0   112.0     1.0 55982.1
    16     16          1.0000     1     21     21          1.0000*    1  1    331.2   500.0    66.2     1.0 33117.6
    16     16          1.0000*    1     24     24          1.0000     1  1    109.2   500.0    21.8     1.0 10922.4
    17     17          1.0000     1     18     18          1.0000*    1  1    264.0   500.0    52.8     1.0 26404.1
    17     17          1.0000     1     27     27          1.0000*    1  1    242.7   500.0    48.5     1.0 24269.1
    21     21          1.0000     1     22     22          1.0000*    1  1    617.7   500.0   123.5     1.0 61772.8
    22     22          1.0000     1     23     23          1.0000*    1  1     75.3   500.0    15.1     1.0  7532.6
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35385.5
    25     25          1.0000*    1     26     26          1.0000     1  1    336.9   500.0    67.4     1.0 33685.9
    26     26          1.0000*    1     27     27          1.0000     1  1    522.5   500.0   104.5     1.0 52250.6
    26     26          1.0000*    1     28     28          1.0000     1  1    146.5   500.0    29.3     1.0 14649.9
    26     26          1.0000     1     29     29          1.0000*    1  1    197.4   500.0    39.5     1.0 19741.2
    28     28          1.0000     1     29     29          1.0000*    1  1    349.8   500.0    70.0     1.0 34982.1
