from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,120.4,1000.0,12.0,1.0 12038.1
1,,1.0000,39,,1.0000*,158.2,1000.0,15.8,1.0 15821.5
2,,1.0000*,3,,1.0000,369.7,1000.0,37.0,1.0 36971.2
2,,1.0000,25,,1.0000*,260.6,1000.0,26.1,1.0 26056.4
3,,1.0000*,4,,1.0000,74.0,1000.0,7.4,1.0  7401.1
3,,1.0000,18,,1.0000*,120.5,1000.0,12.0,1.0 12048.0
4,,1.0000*,5,,1.0000,236.8,1000.0,23.7,1.0 23679.1
4,,1.0000,14,,1.0000*,265.0,1000.0,26.5,1.0 26501.8
5,,1.0000,6,,1.0000*,501.0,1000.0,50.1,1.0 50098.5
5,,1.0000,8,,1.0000*,336.3,1000.0,33.6,1.0 33630.5
6,,1.0000*,7,,1.0000,447.0,1000.0,44.7,1.0 44701.4
6,,1.0000,11,,1.0000*,377.8,1000.0,37.8,1.0 37778.6
7,,1.0000,8,,1.0000*,199.3,1000.0,19.9,1.0 19930.1
8,,1.0000*,9,,1.0000,25.9,1000.0,2.6,1.0  2590.2
9,,1.0000,39,,1.0000*,146.2,1000.0,14.6,1.0 14616.3
10,,1.0000*,11,,1.0000,359.7,1000.0,36.0,1.0 35970.1
10,,1.0000,13,,1.0000*,322.2,1000.0,32.2,1.0 32222.3
13,,1.0000,14,,1.0000*,310.0,1000.0,31.0,1.0 31000.5
14,,1.0000,15,,1.0000*,172.9,1000.0,17.3,1.0 17288.3
15,,1.0000,16,,1.0000*,274.3,1000.0,27.4,1.0 27427.9
16,,1.0000*,17,,1.0000,260.5,1000.0,26.0,1.0 26046.2
16,,1.0000,19,,1.0000*,585.5,500.0,117.1,1.0 58545.4
16,,1.0000*,21,,1.0000,1000.2,500.0,200.0,1.0100018.9
16,,1.0000,24,,1.0000*,394.7,500.0,78.9,1.0 39471.6
17,,1.0000*,18,,1.0000,205.6,500.0,41.1,1.0 20556.5
17,,1.0000*,27,,1.0000,71.3,500.0,14.3,1.0  7125.4
21,,1.0000,22,,1.0000*,1252.7,500.0,250.5,1.0125272.6
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41447.7
23,,1.0000,24,,1.0000*,713.6,500.0,142.7,1.0 71358.6
25,,1.0000,26,,1.0000*,98.4,500.0,19.7,1.0  9841.6
26,,1.0000,27,,1.0000*,293.6,500.0,58.7,1.0 29360.8
26,,1.0000,28,,1.0000*,150.0,500.0,30.0,1.0 15000.3
26,,1.0000,29,,1.0000*,201.4,500.0,40.3,1.0 20137.4
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0 35071.3
