NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,144.55593872070312,30-1 
31,1 ,750.0,0.0,597.046630859375,800.0,-500.0,435.0498046875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,58.1543083190918,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,143.12496948242188,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,182.82925415039062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,203.04641723632812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,95.86389923095703,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,34.19815444946289,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,34.61307144165039,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.906341552734375,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
