NUMBER,PU,Angle
1,1.0369218587875366,-0.15149667859077454
2,1.0230704545974731,-0.09098231792449951
3,1.0149744749069214,-0.18012510240077972
4,1.0333185195922852,-0.21075068414211273
5,1.0567375421524048,-0.1847936362028122
6,1.0589587688446045,-0.17262335121631622
7,1.0460625886917114,-0.20646421611309052
8,1.043678641319275,-0.2139444798231125
9,1.047900676727295,-0.1984361708164215
10,1.0458216667175293,-0.1434316784143448
11,1.04900324344635,-0.15374572575092316
12,1.0322813987731934,-0.15710146725177765
13,1.0406757593154907,-0.15874740481376648
14,1.0318074226379395,-0.19568900763988495
15,1.0069624185562134,-0.25108274817466736
16,1.0111701488494873,-0.24702422320842743
17,0.9933685064315796,-0.19588664174079895
18,1.0002385377883911,-0.19775351881980896
19,1.0357805490493774,-0.3520059883594513
20,0.9831918478012085,-0.37749096751213074
21,1.017252802848816,-0.20393329858779907
22,1.0420256853103638,-0.1249714270234108
23,1.0367473363876343,-0.12847661972045898
24,1.018531084060669,-0.2449447363615036
25,1.032189130783081,-0.026408612728118896
26,0.9369509220123291,0.06119685620069504
27,0.9472076892852783,-0.0853392630815506
28,0.9075056314468384,0.4139404892921448
29,0.9276925921440125,0.5628389716148376
30,1.0475000143051147,-0.047689229249954224
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.007723606191575527
33,0.9972000122070312,-0.2603754997253418
34,1.0123000144958496,-0.28658410906791687
35,1.049299955368042,-0.03772526979446411
36,1.0635000467300415,0.00950704887509346
37,1.0277999639511108,0.09428564459085464
38,1.0,0.876323938369751
39,1.0299999713897705,-0.18675824999809265
