NUMBER,PU,Angle
1,1.0485639572143555,-0.16092942655086517
2,1.0513817071914673,-0.118416428565979
3,1.0384559631347656,-0.16823223233222961
4,1.0429246425628662,-0.18111850321292877
5,1.0623685121536255,-0.16126000881195068
6,1.0638936758041382,-0.14979617297649384
7,1.050952672958374,-0.18448376655578613
8,1.0485323667526245,-0.19248299300670624
9,1.0498658418655396,-0.18946848809719086
10,1.0496654510498047,-0.11046086251735687
11,1.05314302444458,-0.12408996373414993
12,1.0365862846374512,-0.12405703216791153
13,1.0449330806732178,-0.12230145186185837
14,1.0366177558898926,-0.15014977753162384
15,1.0037840604782104,-0.157477468252182
16,1.0045092105865479,-0.1318661868572235
17,1.0184690952301025,-0.14961686730384827
18,1.0247633457183838,-0.16438959538936615
19,1.0332826375961304,-0.23816250264644623
20,0.9818283319473267,-0.2638000547885895
21,0.9780210852622986,0.001988012809306383
22,0.9908002614974976,0.1820538341999054
23,0.9977061748504639,0.14238305389881134
24,1.0032962560653687,-0.10876508802175522
25,1.0578845739364624,-0.09362022578716278
26,1.0461983680725098,-0.11617326736450195
27,1.0274945497512817,-0.15193931758403778
28,1.047080636024475,-0.054576627910137177
29,1.0478557348251343,-0.006258550565689802
30,1.0475000143051147,-0.0762898251414299
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.024747179821133614
33,0.9972000122070312,-0.14642950892448425
34,1.0123000144958496,-0.1728362888097763
35,1.0,0.42863860726356506
36,1.0635000467300415,0.285070538520813
37,1.0277999639511108,0.024763790890574455
38,1.02649986743927,0.117164246737957
39,1.0299999713897705,-0.1865318864583969
