NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,131.20791625976562,30-1 
31,1 ,750.0,0.0,603.0250244140625,800.0,-500.0,415.6553649902344,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,54.35313034057617,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,218.67630004882812,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,217.84579467773438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,172.4646453857422,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,265.3302307128906,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,286.5989685058594,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.9355034828186035,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,36.25395202636719,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-6.174361705780029,39-1 
