NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,82.88589477539062,30-1 
31,1 ,750.0,0.0,1070.120849609375,800.0,-500.0,480.3797302246094,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,25.2042236328125,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,82.796630859375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,154.8738250732422,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,170.18067932128906,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,77.2262954711914,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-25.990528106689453,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,4.195934295654297,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-28.34022331237793,39-1 
