NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,134.73069763183594,30-1 
31,1 ,750.0,0.0,616.19775390625,800.0,-500.0,421.2632751464844,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,58.58424377441406,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,226.95663452148438,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,221.68435668945312,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,579.9026489257812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,159.99281311035156,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,285.70147705078125,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,1.8197154998779297,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,39.11164855957031,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-3.890368700027466,39-1 
