from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,119.4,1000.0,11.9,1.0 11936.9
1,,1.0000,39,,1.0000*,156.7,1000.0,15.7,1.0 15666.7
2,,1.0000*,3,,1.0000,370.6,1000.0,37.1,1.0 37063.7
2,,1.0000,25,,1.0000*,259.0,1000.0,25.9,1.0 25904.5
3,,1.0000*,4,,1.0000,70.1,1000.0,7.0,1.0  7011.8
3,,1.0000,18,,1.0000*,124.6,1000.0,12.5,1.0 12457.7
4,,1.0000*,5,,1.0000,243.4,1000.0,24.3,1.0 24339.7
4,,1.0000,14,,1.0000*,263.4,1000.0,26.3,1.0 26338.5
5,,1.0000,6,,1.0000*,508.0,1000.0,50.8,1.0 50799.2
5,,1.0000,8,,1.0000*,336.0,1000.0,33.6,1.0 33602.6
6,,1.0000*,7,,1.0000,448.2,1000.0,44.8,1.0 44822.1
6,,1.0000,11,,1.0000*,373.4,1000.0,37.3,1.0 37339.9
7,,1.0000,8,,1.0000*,200.5,1000.0,20.1,1.0 20050.6
8,,1.0000*,9,,1.0000,26.8,1000.0,2.7,1.0  2682.6
9,,1.0000,39,,1.0000*,144.6,1000.0,14.5,1.0 14460.0
10,,1.0000*,11,,1.0000,355.4,1000.0,35.5,1.0 35540.7
10,,1.0000,13,,1.0000*,327.6,1000.0,32.8,1.0 32763.5
13,,1.0000,14,,1.0000*,315.6,1000.0,31.6,1.0 31558.0
14,,1.0000,15,,1.0000*,179.6,1000.0,18.0,1.0 17957.0
15,,1.0000,16,,1.0000*,267.7,1000.0,26.8,1.0 26770.3
16,,1.0000*,17,,1.0000,262.0,1000.0,26.2,1.0 26195.6
16,,1.0000,19,,1.0000*,589.6,500.0,117.9,1.0 58963.0
16,,1.0000*,21,,1.0000,872.8,500.0,174.6,1.0 87279.3
16,,1.0000*,24,,1.0000,509.6,500.0,101.9,1.0 50964.4
17,,1.0000*,18,,1.0000,203.9,500.0,40.8,1.0 20385.4
17,,1.0000*,27,,1.0000,74.7,500.0,14.9,1.0  7469.2
21,,1.0000,22,,1.0000*,1141.1,500.0,228.2,1.0114114.9
22,,1.0000*,23,,1.0000,599.9,500.0,120.0,1.0 59986.9
23,,1.0000,24,,1.0000*,830.0,500.0,166.0,1.0 83002.6
25,,1.0000,26,,1.0000*,100.5,500.0,20.1,1.0 10046.4
26,,1.0000,27,,1.0000*,296.3,500.0,59.3,1.0 29625.6
26,,1.0000,28,,1.0000*,149.6,500.0,29.9,1.0 14956.6
26,,1.0000,29,,1.0000*,200.9,500.0,40.2,1.0 20094.2
28,,1.0000,29,,1.0000*,350.6,500.0,70.1,1.0 35059.9
