NUMBER,PU,Angle
1,1.0332306623458862,-0.10674944519996643
2,1.0159391164779663,-0.029587088152766228
3,1.0200151205062866,-0.15584710240364075
4,1.0387892723083496,-0.19786091148853302
5,1.0608928203582764,-0.17394806444644928
6,1.0628694295883179,-0.1626501977443695
7,1.0499045848846436,-0.1944812536239624
8,1.0474483966827393,-0.20101051032543182
9,1.0493704080581665,-0.17241254448890686
10,1.0499600172042847,-0.1348065733909607
11,1.053106665611267,-0.14467613399028778
12,1.0369160175323486,-0.14839714765548706
13,1.0456211566925049,-0.15042412281036377
14,1.0387635231018066,-0.18806418776512146
15,1.021105170249939,-0.25353166460990906
16,1.028367280960083,-0.2545304000377655
17,1.023439884185791,-0.21116682887077332
18,1.0205113887786865,-0.19774509966373444
19,1.0422264337539673,-0.35620641708374023
20,0.9867100119590759,-0.38130202889442444
21,1.029362440109253,-0.21234579384326935
22,1.0485109090805054,-0.1344846785068512
23,1.0434595346450806,-0.137952521443367
24,1.0342061519622803,-0.25244414806365967
25,1.037231683731079,0.06651132553815842
26,1.0312931537628174,-0.06689485907554626
27,1.0185617208480835,-0.15400786697864532
28,1.0393651723861694,-0.004511550534516573
29,1.0425626039505005,0.04421849176287651
30,1.0475000143051147,0.014010061509907246
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.0003632909501902759
33,0.9972000122070312,-0.26483815908432007
34,1.0123000144958496,-0.29054126143455505
35,1.049299955368042,-0.047779522836208344
36,1.063499927520752,-0.0007419072207994759
37,1.0,0.4261675477027893
38,1.0265001058578491,0.16800841689109802
39,1.0299999713897705,-0.15157251060009003
