from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,120.4,1000.0,12.0,1.0 12035.3
1,,1.0000,39,,1.0000*,158.8,1000.0,15.9,1.0 15882.9
2,,1.0000*,3,,1.0000,369.2,1000.0,36.9,1.0 36916.4
2,,1.0000,25,,1.0000*,260.9,1000.0,26.1,1.0 26087.3
3,,1.0000*,4,,1.0000,74.5,1000.0,7.4,1.0  7446.5
3,,1.0000,18,,1.0000*,117.1,1000.0,11.7,1.0 11709.4
4,,1.0000*,5,,1.0000,234.7,1000.0,23.5,1.0 23469.4
4,,1.0000,14,,1.0000*,265.1,1000.0,26.5,1.0 26505.6
5,,1.0000,6,,1.0000*,499.8,1000.0,50.0,1.0 49978.1
5,,1.0000,8,,1.0000*,336.5,1000.0,33.7,1.0 33653.5
6,,1.0000*,7,,1.0000,446.9,1000.0,44.7,1.0 44686.2
6,,1.0000,11,,1.0000*,378.3,1000.0,37.8,1.0 37829.8
7,,1.0000,8,,1.0000*,199.1,1000.0,19.9,1.0 19914.9
8,,1.0000*,9,,1.0000,25.1,1000.0,2.5,1.0  2514.4
9,,1.0000,39,,1.0000*,147.1,1000.0,14.7,1.0 14708.9
10,,1.0000*,11,,1.0000,360.3,1000.0,36.0,1.0 36029.2
10,,1.0000,13,,1.0000*,320.8,1000.0,32.1,1.0 32077.9
13,,1.0000,14,,1.0000*,308.7,1000.0,30.9,1.0 30869.0
14,,1.0000,15,,1.0000*,168.9,1000.0,16.9,1.0 16891.1
15,,1.0000,16,,1.0000*,275.1,1000.0,27.5,1.0 27509.2
16,,1.0000*,17,,1.0000,257.1,1000.0,25.7,1.0 25712.2
16,,1.0000,19,,1.0000*,590.2,500.0,118.0,1.0 59017.6
16,,1.0000*,21,,1.0000,1001.7,500.0,200.3,1.0100173.7
16,,1.0000,24,,1.0000*,395.0,500.0,79.0,1.0 39498.2
17,,1.0000*,18,,1.0000,204.6,500.0,40.9,1.0 20458.8
17,,1.0000*,27,,1.0000,68.7,500.0,13.7,1.0  6866.0
21,,1.0000,22,,1.0000*,1252.3,500.0,250.5,1.0125229.8
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41447.0
23,,1.0000,24,,1.0000*,714.1,500.0,142.8,1.0 71410.5
25,,1.0000,26,,1.0000*,97.6,500.0,19.5,1.0  9755.5
26,,1.0000,27,,1.0000*,292.4,500.0,58.5,1.0 29243.4
26,,1.0000,28,,1.0000*,150.3,500.0,30.1,1.0 15030.6
26,,1.0000,29,,1.0000*,201.7,500.0,40.3,1.0 20167.3
28,,1.0000,29,,1.0000*,350.8,500.0,70.2,1.0 35079.4
