NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,81.05966186523438,30-1 
31,1 ,750.0,0.0,1067.31982421875,800.0,-500.0,477.63458251953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,23.010774612426758,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,52.913970947265625,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,142.28564453125,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,165.73440551757812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,74.70491790771484,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-27.334409713745117,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,2.7977588176727295,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-29.585378646850586,39-1 
