from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,55.2,1000.0,5.5,1.0,5518.9
1,,1.0000,39,,1.0000*,129.2,1000.0,12.9,1.0,12924.5
2,,1.0000,3,,1.0000*,363.2,1000.0,36.3,1.0,36320.1
2,,1.0000,25,,1.0000*,166.4,1000.0,16.6,1.0,16639.5
3,,1.0000,4,,1.0000*,271.4,1000.0,27.1,1.0,27136.2
3,,1.0000*,18,,1.0000,298.2,1000.0,29.8,1.0,29822.6
4,,1.0000,5,,1.0000*,484.9,1000.0,48.5,1.0,48490.3
4,,1.0000,14,,1.0000*,304.2,1000.0,30.4,1.0,30424.9
5,,1.0000,6,,1.0000*,808.2,1000.0,80.8,1.0,80825.0
5,,1.0000,8,,1.0000*,348.1,1000.0,34.8,1.0,34808.9
6,,1.0000*,7,,1.0000,512.3,1000.0,51.2,1.0,51227.5
6,,1.0000*,11,,1.0000,765.8,1000.0,76.6,1.0,76578.4
7,,1.0000,8,,1.0000*,265.1,1000.0,26.5,1.0,26511.6
8,,1.0000*,9,,1.0000,88.6,1000.0,8.9,1.0,8864.5
9,,1.0000,39,,1.0000*,139.7,1000.0,14.0,1.0,13971.0
10,,1.0000,11,,1.0000*,757.3,1000.0,75.7,1.0,75729.1
10,,1.0000*,13,,1.0000,911.1,1000.0,91.1,1.0,91109.5
13,,1.0000*,14,,1.0000,911.9,1000.0,91.2,1.0,91194.8
14,,1.0000*,15,,1.0000,612.1,1000.0,61.2,1.0,61212.6
15,,1.0000*,16,,1.0000,345.5,1000.0,34.5,1.0,34546.8
16,,1.0000*,17,,1.0000,222.9,1000.0,22.3,1.0,22288.4
16,,1.0000,19,,1.0000*,560.6,500.0,112.1,1.0,56061.4
16,,1.0000,21,,1.0000*,331.9,500.0,66.4,1.0,33194.8
16,,1.0000*,24,,1.0000,104.0,500.0,20.8,1.0,10401.7
17,,1.0000,18,,1.0000*,139.9,500.0,28.0,1.0,13994.9
17,,1.0000*,27,,1.0000,84.5,500.0,16.9,1.0,8452.0
21,,1.0000,22,,1.0000*,616.1,500.0,123.2,1.0,61605.9
22,,1.0000,23,,1.0000*,74.9,500.0,15.0,1.0,7494.6
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35385.0
25,,1.0000*,26,,1.0000,175.3,500.0,35.1,1.0,17529.5
26,,1.0000*,27,,1.0000,368.9,500.0,73.8,1.0,36887.4
26,,1.0000,28,,1.0000*,152.4,500.0,30.5,1.0,15236.0
26,,1.0000,29,,1.0000*,203.7,500.0,40.7,1.0,20366.4
28,,1.0000,29,,1.0000*,351.4,500.0,70.3,1.0,35136.9
