NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,26.349956512451172,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,105.39982604980469,30-2 
31,1 ,750.0,0.0,591.9639282226562,800.0,-500.0,408.80633544921875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,43.749847412109375,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,150.5189971923828,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,171.8900909423828,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,210.74574279785156,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.23008728027344,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,115.51969146728516,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,63.35221481323242,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,47.258140563964844,39-1 
