from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,122.7,1000.0,12.3,1.0,12268.5
1,,1.0000,39,,1.0000*,166.8,1000.0,16.7,1.0,16675.7
2,,1.0000*,3,,1.0000,365.0,1000.0,36.5,1.0,36500.5
2,,1.0000,25,,1.0000*,263.0,1000.0,26.3,1.0,26303.3
3,,1.0000*,4,,1.0000,73.7,1000.0,7.4,1.0,7368.0
3,,1.0000,18,,1.0000*,63.5,1000.0,6.4,1.0,6350.3
4,,1.0000*,5,,1.0000,212.2,1000.0,21.2,1.0,21219.7
4,,1.0000,14,,1.0000*,262.5,1000.0,26.2,1.0,26248.0
5,,1.0000,6,,1.0000*,495.0,1000.0,49.5,1.0,49504.6
5,,1.0000,8,,1.0000*,340.3,1000.0,34.0,1.0,34035.0
6,,1.0000*,7,,1.0000,447.0,1000.0,44.7,1.0,44699.4
6,,1.0000,11,,1.0000*,377.2,1000.0,37.7,1.0,37724.3
7,,1.0000,8,,1.0000*,199.3,1000.0,19.9,1.0,19925.8
8,,1.0000,9,,1.0000*,33.8,1000.0,3.4,1.0,3377.5
9,,1.0000,39,,1.0000*,160.6,1000.0,16.1,1.0,16064.1
10,,1.0000*,11,,1.0000,360.9,1000.0,36.1,1.0,36092.5
10,,1.0000,13,,1.0000*,309.8,1000.0,31.0,1.0,30981.6
13,,1.0000*,14,,1.0000,301.4,1000.0,30.1,1.0,30140.5
14,,1.0000,15,,1.0000*,109.3,1000.0,10.9,1.0,10931.2
15,,1.0000*,16,,1.0000,282.3,1000.0,28.2,1.0,28233.6
16,,1.0000*,17,,1.0000,208.5,1000.0,20.9,1.0,20854.7
16,,1.0000,19,,1.0000*,434.6,500.0,86.9,1.0,43456.1
16,,1.0000,21,,1.0000*,334.3,500.0,66.9,1.0,33428.8
16,,1.0000*,24,,1.0000,93.4,500.0,18.7,1.0,9343.0
17,,1.0000*,18,,1.0000,188.4,500.0,37.7,1.0,18837.8
17,,1.0000*,27,,1.0000,27.7,500.0,5.5,1.0,2766.9
21,,1.0000,22,,1.0000*,613.1,500.0,122.6,1.0,61308.6
22,,1.0000,23,,1.0000*,74.2,500.0,14.8,1.0,7416.9
23,,1.0000*,24,,1.0000,354.2,500.0,70.8,1.0,35417.9
25,,1.0000,26,,1.0000*,88.0,500.0,17.6,1.0,8797.2
26,,1.0000,27,,1.0000*,279.6,500.0,55.9,1.0,27955.6
26,,1.0000,28,,1.0000*,155.6,500.0,31.1,1.0,15556.8
26,,1.0000,29,,1.0000*,206.7,500.0,41.3,1.0,20670.4
28,,1.0000,29,,1.0000*,352.3,500.0,70.5,1.0,35234.8
