from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,171.6,1000.0,17.2,1.0,17164.0
1,,1.0000,39,,1.0000*,163.1,1000.0,16.3,1.0,16312.5
2,,1.0000*,3,,1.0000,614.6,1000.0,61.5,1.0,61462.9
2,,1.0000,25,,1.0000*,627.2,1000.0,62.7,1.0,62720.5
3,,1.0000*,4,,1.0000,179.6,1000.0,18.0,1.0,17959.2
3,,1.0000,18,,1.0000*,176.4,1000.0,17.6,1.0,17642.1
4,,1.0000*,5,,1.0000,290.9,1000.0,29.1,1.0,29091.1
4,,1.0000,14,,1.0000*,126.3,1000.0,12.6,1.0,12629.3
5,,1.0000,6,,1.0000*,529.0,1000.0,52.9,1.0,52896.6
5,,1.0000,8,,1.0000*,312.2,1000.0,31.2,1.0,31222.8
6,,1.0000*,7,,1.0000,433.1,1000.0,43.3,1.0,43312.1
6,,1.0000,11,,1.0000*,288.2,1000.0,28.8,1.0,28816.6
7,,1.0000,8,,1.0000*,185.5,1000.0,18.5,1.0,18548.7
8,,1.0000*,9,,1.0000,55.4,1000.0,5.5,1.0,5536.2
9,,1.0000,39,,1.0000*,147.8,1000.0,14.8,1.0,14780.3
10,,1.0000*,11,,1.0000,274.9,1000.0,27.5,1.0,27490.5
10,,1.0000*,13,,1.0000,404.2,1000.0,40.4,1.0,40420.5
13,,1.0000*,14,,1.0000,400.6,1000.0,40.1,1.0,40062.2
14,,1.0000,15,,1.0000*,288.8,1000.0,28.9,1.0,28879.0
15,,1.0000*,16,,1.0000,72.1,1000.0,7.2,1.0,7210.4
16,,1.0000*,17,,1.0000,613.4,1000.0,61.3,1.0,61341.0
16,,1.0000,19,,1.0000*,581.8,500.0,116.4,1.0,58183.4
16,,1.0000,21,,1.0000*,330.6,500.0,66.1,1.0,33057.0
16,,1.0000*,24,,1.0000,131.4,500.0,26.3,1.0,13136.1
17,,1.0000*,18,,1.0000,89.1,500.0,17.8,1.0,8914.0
17,,1.0000*,27,,1.0000,661.6,500.0,132.3,1.0,66161.5
21,,1.0000,22,,1.0000*,626.3,500.0,125.3,1.0,62634.4
22,,1.0000,23,,1.0000*,76.9,500.0,15.4,1.0,7694.2
23,,1.0000*,24,,1.0000,355.1,500.0,71.0,1.0,35507.1
25,,1.0000,26,,1.0000*,387.2,500.0,77.4,1.0,38720.1
26,,1.0000,27,,1.0000*,885.5,500.0,177.1,1.0,88547.7
26,,1.0000*,28,,1.0000,628.8,500.0,125.8,1.0,62875.2
26,,1.0000,29,,1.0000*,679.4,500.0,135.9,1.0,67939.1
28,,1.0000,29,,1.0000*,842.6,500.0,168.5,1.0,84263.5
