NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,108.8346939086914,30-1 
31,1 ,750.0,0.0,594.9371337890625,800.0,-500.0,476.8701477050781,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,184.0035858154297,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,283.0824279785156,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,146.2843475341797,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,169.93692016601562,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,206.08779907226562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,97.58856201171875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-1.207370638847351,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,22.01924705505371,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,5.947049617767334,39-1 
