from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,232.7,1000.0,23.3,1.0 23268.1
1,,1.0000,39,,1.0000*,226.1,1000.0,22.6,1.0 22607.7
2,,1.0000*,3,,1.0000,1009.6,1000.0,101.0,1.0100960.8
2,,1.0000*,25,,1.0000,72.5,1000.0,7.3,1.0  7252.2
3,,1.0000*,4,,1.0000,277.8,1000.0,27.8,1.0 27776.7
3,,1.0000*,18,,1.0000,417.8,1000.0,41.8,1.0 41775.4
4,,1.0000*,5,,1.0000,247.6,1000.0,24.8,1.0 24762.1
4,,1.0000,14,,1.0000*,61.5,1000.0,6.1,1.0  6147.1
5,,1.0000,6,,1.0000*,450.1,1000.0,45.0,1.0 45008.6
5,,1.0000,8,,1.0000*,288.2,1000.0,28.8,1.0 28821.7
6,,1.0000*,7,,1.0000,397.2,1000.0,39.7,1.0 39719.1
6,,1.0000,11,,1.0000*,287.5,1000.0,28.8,1.0 28750.7
7,,1.0000,8,,1.0000*,150.3,1000.0,15.0,1.0 15030.0
8,,1.0000,9,,1.0000*,118.1,1000.0,11.8,1.0 11809.5
9,,1.0000,39,,1.0000*,189.0,1000.0,18.9,1.0 18902.7
10,,1.0000*,11,,1.0000,274.7,1000.0,27.5,1.0 27466.0
10,,1.0000*,13,,1.0000,401.0,1000.0,40.1,1.0 40098.5
13,,1.0000*,14,,1.0000,399.4,1000.0,39.9,1.0 39943.7
14,,1.0000,15,,1.0000*,340.6,1000.0,34.1,1.0 34061.4
15,,1.0000*,16,,1.0000,94.3,1000.0,9.4,1.0  9434.8
16,,1.0000,17,,1.0000*,499.6,1000.0,50.0,1.0 49955.4
16,,1.0000,19,,1.0000*,562.1,500.0,112.4,1.0 56208.5
16,,1.0000,21,,1.0000*,331.6,500.0,66.3,1.0 33158.0
16,,1.0000*,24,,1.0000,106.3,500.0,21.3,1.0 10629.8
17,,1.0000,18,,1.0000*,264.2,500.0,52.8,1.0 26423.6
17,,1.0000,27,,1.0000*,243.2,500.0,48.6,1.0 24317.2
21,,1.0000,22,,1.0000*,616.8,500.0,123.4,1.0 61677.3
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7511.3
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35383.9
25,,1.0000*,26,,1.0000,336.9,500.0,67.4,1.0 33692.8
26,,1.0000*,27,,1.0000,522.2,500.0,104.4,1.0 52218.8
26,,1.0000,28,,1.0000*,146.3,500.0,29.3,1.0 14634.4
26,,1.0000,29,,1.0000*,197.6,500.0,39.5,1.0 19764.4
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34986.2
