NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,99.76266479492188,30-1 
31,1 ,750.0,0.0,576.4760131835938,800.0,-500.0,479.04473876953125,31-1 
31,2 ,400.0,0.0,1009.0883178710938,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,72.85688781738281,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,137.2044677734375,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,165.74818420410156,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,196.09901428222656,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,91.92414855957031,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-4.82109260559082,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,18.87237548828125,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-4.667562484741211,39-1 
