from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,205.9,1000.0,20.6,1.0 20592.0
1,,1.0000,39,,1.0000*,215.8,1000.0,21.6,1.0 21583.7
2,,1.0000*,3,,1.0000,383.3,1000.0,38.3,1.0 38334.7
2,,1.0000,25,,1.0000*,353.3,1000.0,35.3,1.0 35334.7
3,,1.0000*,4,,1.0000,397.3,1000.0,39.7,1.0 39732.5
3,,1.0000,18,,1.0000*,374.9,1000.0,37.5,1.0 37494.4
4,,1.0000*,5,,1.0000,230.6,1000.0,23.1,1.0 23063.8
4,,1.0000,14,,1.0000*,230.0,1000.0,23.0,1.0 23004.1
5,,1.0000*,6,,1.0000,207.7,1000.0,20.8,1.0 20768.3
5,,1.0000,8,,1.0000*,318.7,1000.0,31.9,1.0 31871.2
6,,1.0000*,7,,1.0000,380.1,1000.0,38.0,1.0 38012.6
6,,1.0000,11,,1.0000*,174.6,1000.0,17.5,1.0 17459.2
7,,1.0000,8,,1.0000*,133.6,1000.0,13.4,1.0 13356.5
8,,1.0000*,9,,1.0000,98.7,1000.0,9.9,1.0  9865.7
9,,1.0000,39,,1.0000*,165.5,1000.0,16.5,1.0 16549.7
10,,1.0000*,11,,1.0000,131.3,1000.0,13.1,1.0 13134.6
10,,1.0000,13,,1.0000*,329.1,1000.0,32.9,1.0 32912.4
13,,1.0000,14,,1.0000*,332.4,1000.0,33.2,1.0 33242.6
14,,1.0000*,15,,1.0000,562.1,1000.0,56.2,1.0 56214.4
15,,1.0000,16,,1.0000*,848.4,1000.0,84.8,1.0 84844.6
16,,1.0000,17,,1.0000*,646.6,1000.0,64.7,1.0 64664.8
16,,1.0000,19,,1.0000*,492.1,500.0,98.4,1.0 49214.8
16,,1.0000*,21,,1.0000,993.0,500.0,198.6,1.0 99298.1
16,,1.0000,24,,1.0000*,393.7,500.0,78.7,1.0 39374.8
17,,1.0000*,18,,1.0000,517.5,500.0,103.5,1.0 51751.9
17,,1.0000*,27,,1.0000,146.5,500.0,29.3,1.0 14651.9
21,,1.0000,22,,1.0000*,1255.1,500.0,251.0,1.0125513.7
22,,1.0000*,23,,1.0000,414.5,500.0,82.9,1.0 41452.1
23,,1.0000*,24,,1.0000,713.5,500.0,142.7,1.0 71351.8
25,,1.0000,26,,1.0000*,78.1,500.0,15.6,1.0  7811.7
26,,1.0000,27,,1.0000*,227.7,500.0,45.5,1.0 22773.7
26,,1.0000,28,,1.0000*,148.3,500.0,29.7,1.0 14833.7
26,,1.0000,29,,1.0000*,199.7,500.0,39.9,1.0 19971.1
28,,1.0000,29,,1.0000*,350.3,500.0,70.1,1.0 35029.4
