NUMBER,PU,Angle
1,1.0452609062194824,-0.09481571614742279
2,1.0473252534866333,-0.0204695425927639
3,1.0329347848892212,-0.07157912105321884
4,1.0371513366699219,-0.14928381145000458
5,1.0587645769119263,-0.16220788657665253
6,1.0604559183120728,-0.15757565200328827
7,1.0477160215377808,-0.18690286576747894
8,1.0453635454177856,-0.192118838429451
9,1.0484907627105713,-0.16183508932590485
10,1.0433752536773682,-0.16357703506946564
11,1.0480636358261108,-0.16122841835021973
12,1.0307785272598267,-0.15746937692165375
13,1.0386981964111328,-0.15193390846252441
14,1.0302600860595703,-0.12305928766727448
15,1.0012285709381104,-0.012015040963888168
16,1.009792447090149,0.06584430485963821
17,1.018812894821167,0.01243065670132637
18,1.0220065116882324,-0.02750539407134056
19,1.0210992097854614,0.3388359546661377
20,0.975176990032196,0.31243959069252014
21,1.0162824392318726,0.10900940746068954
22,1.041506052017212,0.18806079030036926
23,1.0362093448638916,0.18455255031585693
24,1.017275333404541,0.06792322546243668
25,1.0588284730911255,0.01240825280547142
26,1.0474077463150024,0.017420271411538124
27,1.0286028385162354,-0.005403872579336166
28,1.0477066040039062,0.07895414531230927
29,1.0482852458953857,0.1272391527891159
30,1.0475000143051147,0.021820321679115295
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.2366623431444168
33,1.0,0.5808259844779968
34,1.0123000144958496,0.4036831557750702
35,1.049299955368042,0.27535057067871094
36,1.0635000467300415,0.32259857654571533
37,1.0277999639511108,0.13070954382419586
38,1.0264999866485596,0.25063231587409973
39,1.0299999713897705,-0.13983957469463348
