NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,135.98519897460938,30-1 
31,1 ,750.0,0.0,587.5241088867188,800.0,-500.0,428.86767578125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,26.536148071289062,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,85.48004913330078,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,156.1171875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,184.7869873046875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,85.50926208496094,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,9.689534187316895,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,19.058340072631836,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,0.3815041780471802,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.3815041780471802,39-2 
