from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,104.9,1000.0,10.5,1.0,10491.0
1,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0,15595.7
2,,1.0000*,3,,1.0000,377.3,1000.0,37.7,1.0,37731.9
2,,1.0000,25,,1.0000*,253.7,1000.0,25.4,1.0,25368.8
3,,1.0000*,4,,1.0000,60.4,1000.0,6.0,1.0,6042.5
3,,1.0000,18,,1.0000*,42.0,1000.0,4.2,1.0,4201.3
4,,1.0000,5,,1.0000*,386.4,1000.0,38.6,1.0,38644.9
4,,1.0000,14,,1.0000*,70.4,1000.0,7.0,1.0,7044.5
5,,1.0000,6,,1.0000*,690.2,1000.0,69.0,1.0,69024.3
5,,1.0000,8,,1.0000*,331.4,1000.0,33.1,1.0,33135.1
6,,1.0000*,7,,1.0000,473.5,1000.0,47.3,1.0,47348.6
6,,1.0000*,11,,1.0000,423.6,1000.0,42.4,1.0,42362.8
7,,1.0000,8,,1.0000*,225.9,1000.0,22.6,1.0,22592.7
8,,1.0000*,9,,1.0000,24.0,1000.0,2.4,1.0,2400.2
9,,1.0000,39,,1.0000*,149.0,1000.0,14.9,1.0,14896.8
10,,1.0000,11,,1.0000*,391.0,1000.0,39.1,1.0,39098.1
10,,1.0000,13,,1.0000*,51.3,1000.0,5.1,1.0,5133.6
13,,1.0000,14,,1.0000*,56.5,1000.0,5.6,1.0,5648.7
14,,1.0000,15,,1.0000*,82.8,1000.0,8.3,1.0,8282.2
15,,1.0000*,16,,1.0000,336.2,1000.0,33.6,1.0,33618.7
16,,1.0000*,17,,1.0000,174.2,1000.0,17.4,1.0,17415.0
16,,1.0000,19,,1.0000*,454.6,500.0,90.9,1.0,45459.8
16,,1.0000,21,,1.0000*,336.0,500.0,67.2,1.0,33603.8
16,,1.0000*,24,,1.0000,87.6,500.0,17.5,1.0,8759.4
17,,1.0000*,18,,1.0000,165.5,500.0,33.1,1.0,16549.4
17,,1.0000*,27,,1.0000,19.5,500.0,3.9,1.0,1953.4
21,,1.0000,22,,1.0000*,611.7,500.0,122.3,1.0,61169.0
22,,1.0000,23,,1.0000*,73.7,500.0,14.7,1.0,7373.6
23,,1.0000*,24,,1.0000,354.6,500.0,70.9,1.0,35456.0
25,,1.0000,26,,1.0000*,94.3,500.0,18.9,1.0,9430.3
26,,1.0000,27,,1.0000*,286.3,500.0,57.3,1.0,28627.9
26,,1.0000,28,,1.0000*,156.0,500.0,31.2,1.0,15602.9
26,,1.0000,29,,1.0000*,207.1,500.0,41.4,1.0,20713.6
28,,1.0000,29,,1.0000*,352.5,500.0,70.5,1.0,35249.5
