from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,250.2,1000.0,25.0,1.0,25017.4
1,,1.0000,39,,1.0000*,237.5,1000.0,23.8,1.0,23751.6
2,,1.0000*,3,,1.0000,611.2,1000.0,61.1,1.0,61120.6
2,,1.0000,25,,1.0000*,709.2,1000.0,70.9,1.0,70924.4
3,,1.0000,4,,1.0000*,484.9,1000.0,48.5,1.0,48489.4
3,,1.0000,18,,1.0000*,215.2,1000.0,21.5,1.0,21521.3
4,,1.0000*,5,,1.0000,221.2,1000.0,22.1,1.0,22120.4
4,,1.0000,14,,1.0000*,95.9,1000.0,9.6,1.0,9594.4
5,,1.0000*,6,,1.0000,232.8,1000.0,23.3,1.0,23281.8
5,,1.0000,8,,1.0000*,298.4,1000.0,29.8,1.0,29844.2
6,,1.0000*,7,,1.0000,368.0,1000.0,36.8,1.0,36795.9
6,,1.0000,11,,1.0000*,198.1,1000.0,19.8,1.0,19808.8
7,,1.0000,8,,1.0000*,122.0,1000.0,12.2,1.0,12204.8
8,,1.0000*,9,,1.0000,132.2,1000.0,13.2,1.0,13221.0
9,,1.0000,39,,1.0000*,188.4,1000.0,18.8,1.0,18837.7
10,,1.0000*,11,,1.0000,167.6,1000.0,16.8,1.0,16760.6
10,,1.0000,13,,1.0000*,246.6,1000.0,24.7,1.0,24661.9
13,,1.0000,14,,1.0000*,243.3,1000.0,24.3,1.0,24330.1
14,,1.0000,15,,1.0000*,343.9,1000.0,34.4,1.0,34386.9
15,,1.0000,16,,1.0000*,637.8,1000.0,63.8,1.0,63779.7
16,,1.0000,17,,1.0000*,256.6,1000.0,25.7,1.0,25656.7
16,,1.0000,19,,1.0000*,470.8,500.0,94.2,1.0,47084.6
16,,1.0000,21,,1.0000*,330.6,500.0,66.1,1.0,33060.3
16,,1.0000*,24,,1.0000,131.8,500.0,26.4,1.0,13182.7
17,,1.0000*,18,,1.0000,354.5,500.0,70.9,1.0,35449.3
17,,1.0000*,27,,1.0000,570.2,500.0,114.0,1.0,57016.1
21,,1.0000,22,,1.0000*,626.6,500.0,125.3,1.0,62655.2
22,,1.0000,23,,1.0000*,77.0,500.0,15.4,1.0,7697.6
23,,1.0000*,24,,1.0000,355.1,500.0,71.0,1.0,35511.8
25,,1.0000*,26,,1.0000,448.8,500.0,89.8,1.0,44876.3
26,,1.0000,27,,1.0000*,797.4,500.0,159.5,1.0,79744.6
26,,1.0000*,28,,1.0000,629.4,500.0,125.9,1.0,62936.6
26,,1.0000,29,,1.0000*,679.3,500.0,135.9,1.0,67925.2
28,,1.0000,29,,1.0000*,842.3,500.0,168.5,1.0,84227.8
