NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,173.8966827392578,30-1 
31,1 ,750.0,0.0,623.0430297851562,800.0,-500.0,452.9265441894531,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,73.08517456054688,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,203.1686248779297,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,210.6578369140625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,185.47232055664062,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,285.342041015625,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,305.5231628417969,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,8.19840145111084,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,47.60394287109375,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,29.938974380493164,39-1 
