NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,346.69171142578125,30-1 
31,1 ,750.0,0.0,671.167724609375,800.0,-500.0,436.3623962402344,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,38.01328659057617,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,110.26248931884766,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.6006622314453,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,212.60044860839844,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,101.28191375732422,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,61.37621307373047,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,113.6596450805664,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,56.733882904052734,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,89.51472473144531,39-1 
