NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,156.6853790283203,30-1 
31,1 ,750.0,0.0,646.7353515625,800.0,-500.0,439.76348876953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,54.85666275024414,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,342.2289733886719,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,187.9352264404297,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,278.9029235839844,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,138.8822784423828,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-3.0753250122070312,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,35.59581756591797,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,18.595497131347656,39-1 
