from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,289.3,1000.0,28.9,1.0 28932.7
1,,1.0000*,39,,1.0000,277.4,1000.0,27.7,1.0 27742.1
2,,1.0000,3,,1.0000*,862.8,1000.0,86.3,1.0 86283.1
2,,1.0000,25,,1.0000*,1033.7,1000.0,103.4,1.0103370.5
3,,1.0000,4,,1.0000*,544.1,1000.0,54.4,1.0 54414.0
3,,1.0000*,18,,1.0000,46.0,1000.0,4.6,1.0  4597.1
4,,1.0000*,5,,1.0000,214.7,1000.0,21.5,1.0 21471.9
4,,1.0000*,14,,1.0000,53.5,1000.0,5.4,1.0  5351.2
5,,1.0000*,6,,1.0000,197.7,1000.0,19.8,1.0 19769.9
5,,1.0000,8,,1.0000*,284.8,1000.0,28.5,1.0 28481.0
6,,1.0000,7,,1.0000*,349.8,1000.0,35.0,1.0 34980.1
6,,1.0000,11,,1.0000*,201.5,1000.0,20.2,1.0 20151.0
7,,1.0000,8,,1.0000*,105.5,1000.0,10.6,1.0 10554.2
8,,1.0000,9,,1.0000*,170.2,1000.0,17.0,1.0 17024.0
9,,1.0000,39,,1.0000*,220.8,1000.0,22.1,1.0 22083.7
10,,1.0000*,11,,1.0000,173.0,1000.0,17.3,1.0 17299.9
10,,1.0000,13,,1.0000*,226.4,1000.0,22.6,1.0 22642.0
13,,1.0000,14,,1.0000*,223.9,1000.0,22.4,1.0 22391.7
14,,1.0000,15,,1.0000*,281.5,1000.0,28.2,1.0 28153.9
15,,1.0000,16,,1.0000*,586.4,1000.0,58.6,1.0 58643.2
16,,1.0000,17,,1.0000*,110.2,1000.0,11.0,1.0 11022.2
16,,1.0000,19,,1.0000*,458.5,500.0,91.7,1.0 45851.6
16,,1.0000,21,,1.0000*,331.4,500.0,66.3,1.0 33144.6
16,,1.0000*,24,,1.0000,107.2,500.0,21.4,1.0 10720.6
17,,1.0000,18,,1.0000*,168.4,500.0,33.7,1.0 16835.5
17,,1.0000,27,,1.0000*,254.0,500.0,50.8,1.0 25402.5
21,,1.0000,22,,1.0000*,617.1,500.0,123.4,1.0 61706.5
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0  7517.9
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.1
25,,1.0000*,26,,1.0000,348.0,500.0,69.6,1.0 34796.0
26,,1.0000*,27,,1.0000,536.4,500.0,107.3,1.0 53642.4
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0 14713.6
26,,1.0000,29,,1.0000*,198.5,500.0,39.7,1.0 19847.8
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0 35002.2
