NUMBER,PU,Angle
1,1.0366203784942627,-0.15112994611263275
2,1.0223063230514526,-0.09039812535047531
3,1.0134855508804321,-0.17971271276474
4,1.0320382118225098,-0.21054182946681976
5,1.0558719635009766,-0.18462294340133667
6,1.058160662651062,-0.1724541038274765
7,1.0452783107757568,-0.20633138716220856
8,1.042905569076538,-0.21381571888923645
9,1.047581672668457,-0.1982201188802719
10,1.0449408292770386,-0.14315757155418396
11,1.0481419563293457,-0.15350709855556488
12,1.031294822692871,-0.1568443775177002
13,1.0396112203598022,-0.15846894681453705
14,1.030292272567749,-0.19541917741298676
15,1.0040934085845947,-0.2508317232131958
16,1.0077705383300781,-0.24664418399333954
17,0.9906945824623108,-0.19536539912223816
18,0.9980099201202393,-0.19730567932128906
19,1.041003942489624,-0.1645488142967224
20,0.986042857170105,-0.18971779942512512
21,1.0148581266403198,-0.20336946845054626
22,1.040743112564087,-0.12418612837791443
23,1.0354198217391968,-0.1276988536119461
24,1.0154324769973755,-0.24456612765789032
25,1.0314712524414062,-0.025683533400297165
26,0.935322642326355,0.062441371381282806
27,0.9450453519821167,-0.08448047190904617
28,0.9064604043960571,0.4161512553691864
29,0.9269457459449768,0.565311074256897
30,1.0475001335144043,-0.047072649002075195
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.007334398105740547
33,0.9972000122070312,-0.07313106209039688
34,1.0123000144958496,-0.09892939776182175
35,1.049299955368042,-0.036832183599472046
36,1.0635000467300415,0.010438883677124977
37,1.0277999639511108,0.09507692605257034
38,1.0,0.8790122866630554
39,1.0299999713897705,-0.18648254871368408
