NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,105.97672271728516,30-1 
31,1 ,750.0,0.0,576.66748046875,800.0,-500.0,486.20098876953125,31-1 
31,2 ,400.0,0.0,1009.4234619140625,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,79.91946411132812,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,109.0284194946289,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.02882385253906,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,211.2152557373047,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,100.49639892578125,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-0.3804894685745239,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,23.57469367980957,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-0.5836005806922913,39-1 
