from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,53.6,1000.0,5.4,1.0,5356.8
1,,1.0000,39,,1.0000*,127.5,1000.0,12.8,1.0,12750.8
2,,1.0000,3,,1.0000*,364.9,1000.0,36.5,1.0,36485.7
2,,1.0000,25,,1.0000*,165.7,1000.0,16.6,1.0,16573.1
3,,1.0000,4,,1.0000*,271.5,1000.0,27.2,1.0,27154.9
3,,1.0000*,18,,1.0000,299.0,1000.0,29.9,1.0,29904.4
4,,1.0000,5,,1.0000*,486.6,1000.0,48.7,1.0,48655.2
4,,1.0000,14,,1.0000*,305.1,1000.0,30.5,1.0,30510.7
5,,1.0000,6,,1.0000*,808.8,1000.0,80.9,1.0,80881.1
5,,1.0000,8,,1.0000*,347.7,1000.0,34.8,1.0,34767.0
6,,1.0000*,7,,1.0000,512.4,1000.0,51.2,1.0,51237.0
6,,1.0000*,11,,1.0000,766.5,1000.0,76.7,1.0,76651.8
7,,1.0000,8,,1.0000*,265.3,1000.0,26.5,1.0,26525.3
8,,1.0000*,9,,1.0000,90.1,1000.0,9.0,1.0,9008.1
9,,1.0000,39,,1.0000*,137.8,1000.0,13.8,1.0,13782.8
10,,1.0000,11,,1.0000*,757.7,1000.0,75.8,1.0,75771.0
10,,1.0000*,13,,1.0000,911.2,1000.0,91.1,1.0,91117.3
13,,1.0000*,14,,1.0000,911.5,1000.0,91.1,1.0,91149.9
14,,1.0000*,15,,1.0000,611.9,1000.0,61.2,1.0,61193.0
15,,1.0000*,16,,1.0000,339.9,1000.0,34.0,1.0,33989.9
16,,1.0000*,17,,1.0000,226.0,1000.0,22.6,1.0,22603.3
16,,1.0000,19,,1.0000*,460.1,500.0,92.0,1.0,46006.4
16,,1.0000,21,,1.0000*,330.9,500.0,66.2,1.0,33092.1
16,,1.0000*,24,,1.0000,111.4,500.0,22.3,1.0,11144.4
17,,1.0000*,18,,1.0000,139.9,500.0,28.0,1.0,13993.0
17,,1.0000*,27,,1.0000,86.5,500.0,17.3,1.0,8646.6
21,,1.0000,22,,1.0000*,618.5,500.0,123.7,1.0,61848.1
22,,1.0000,23,,1.0000*,75.5,500.0,15.1,1.0,7548.8
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35389.0
25,,1.0000,26,,1.0000*,175.2,500.0,35.0,1.0,17524.5
26,,1.0000*,27,,1.0000,370.1,500.0,74.0,1.0,37014.2
26,,1.0000,28,,1.0000*,151.5,500.0,30.3,1.0,15154.6
26,,1.0000,29,,1.0000*,202.9,500.0,40.6,1.0,20288.0
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0,35113.6
