from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,47.4,1000.0,4.7,1.0  4735.8
1,,1.0000,39,,1.0000*,126.5,1000.0,12.6,1.0 12648.4
2,,1.0000*,3,,1.0000,376.8,1000.0,37.7,1.0 37678.4
2,,1.0000,25,,1.0000*,155.8,1000.0,15.6,1.0 15579.2
3,,1.0000,4,,1.0000*,285.6,1000.0,28.6,1.0 28564.6
3,,1.0000*,18,,1.0000,325.7,1000.0,32.6,1.0 32568.7
4,,1.0000,5,,1.0000*,687.2,1000.0,68.7,1.0 68721.1
4,,1.0000,14,,1.0000*,106.3,1000.0,10.6,1.0 10631.4
5,,1.0000,6,,1.0000*,1010.6,1000.0,101.1,1.0101055.7
5,,1.0000,8,,1.0000*,340.2,1000.0,34.0,1.0 34017.2
6,,1.0000*,7,,1.0000,542.1,1000.0,54.2,1.0 54205.7
6,,1.0000,11,,1.0000*,86.4,1000.0,8.6,1.0  8641.2
7,,1.0000*,8,,1.0000,295.4,1000.0,29.5,1.0 29538.8
8,,1.0000*,9,,1.0000,112.4,1000.0,11.2,1.0 11244.8
9,,1.0000,39,,1.0000*,145.0,1000.0,14.5,1.0 14495.6
10,,1.0000*,11,,1.0000,35.0,1000.0,3.5,1.0  3502.5
10,,1.0000*,13,,1.0000,653.3,1000.0,65.3,1.0 65328.2
13,,1.0000*,14,,1.0000,677.3,1000.0,67.7,1.0 67725.1
14,,1.0000*,15,,1.0000,574.4,1000.0,57.4,1.0 57444.8
15,,1.0000*,16,,1.0000,298.2,1000.0,29.8,1.0 29815.2
16,,1.0000*,17,,1.0000,260.3,1000.0,26.0,1.0 26029.1
16,,1.0000,19,,1.0000*,459.3,500.0,91.9,1.0 45925.3
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0 33116.6
16,,1.0000*,24,,1.0000,109.3,500.0,21.9,1.0 10930.7
17,,1.0000,18,,1.0000*,166.8,500.0,33.4,1.0 16676.1
17,,1.0000*,27,,1.0000,95.1,500.0,19.0,1.0  9512.7
21,,1.0000,22,,1.0000*,617.8,500.0,123.6,1.0 61775.6
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0  7533.2
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35385.6
25,,1.0000*,26,,1.0000,185.5,500.0,37.1,1.0 18545.3
26,,1.0000*,27,,1.0000,379.8,500.0,76.0,1.0 37982.1
26,,1.0000,28,,1.0000*,151.6,500.0,30.3,1.0 15158.7
26,,1.0000,29,,1.0000*,202.9,500.0,40.6,1.0 20292.0
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0 35114.8
