from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,172.6,1000.0,17.3,1.0,17261.5
1,,1.0000,39,,1.0000*,162.5,1000.0,16.3,1.0,16252.2
2,,1.0000*,3,,1.0000,615.3,1000.0,61.5,1.0,61530.7
2,,1.0000,25,,1.0000*,627.8,1000.0,62.8,1.0,62775.2
3,,1.0000*,4,,1.0000,180.2,1000.0,18.0,1.0,18019.7
3,,1.0000,18,,1.0000*,182.2,1000.0,18.2,1.0,18224.1
4,,1.0000*,5,,1.0000,294.5,1000.0,29.5,1.0,29451.0
4,,1.0000,14,,1.0000*,126.5,1000.0,12.7,1.0,12650.0
5,,1.0000,6,,1.0000*,529.9,1000.0,53.0,1.0,52989.2
5,,1.0000,8,,1.0000*,311.5,1000.0,31.2,1.0,31153.4
6,,1.0000*,7,,1.0000,433.0,1000.0,43.3,1.0,43299.5
6,,1.0000,11,,1.0000*,288.4,1000.0,28.8,1.0,28836.4
7,,1.0000,8,,1.0000*,185.4,1000.0,18.5,1.0,18536.4
8,,1.0000*,9,,1.0000,56.6,1000.0,5.7,1.0,5664.2
9,,1.0000,39,,1.0000*,145.7,1000.0,14.6,1.0,14572.8
10,,1.0000*,11,,1.0000,274.8,1000.0,27.5,1.0,27476.5
10,,1.0000*,13,,1.0000,406.2,1000.0,40.6,1.0,40618.7
13,,1.0000*,14,,1.0000,402.1,1000.0,40.2,1.0,40206.6
14,,1.0000,15,,1.0000*,293.0,1000.0,29.3,1.0,29297.9
15,,1.0000*,16,,1.0000,64.8,1000.0,6.5,1.0,6484.5
16,,1.0000*,17,,1.0000,606.8,1000.0,60.7,1.0,60682.2
16,,1.0000,19,,1.0000*,475.8,500.0,95.2,1.0,47578.2
16,,1.0000*,21,,1.0000,331.6,500.0,66.3,1.0,33163.0
16,,1.0000*,24,,1.0000,138.8,500.0,27.8,1.0,13881.6
17,,1.0000*,18,,1.0000,97.5,500.0,19.5,1.0,9745.4
17,,1.0000*,27,,1.0000,657.7,500.0,131.5,1.0,65768.1
21,,1.0000,22,,1.0000*,629.8,500.0,126.0,1.0,62980.3
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0,7748.8
23,,1.0000*,24,,1.0000,355.9,500.0,71.2,1.0,35591.4
25,,1.0000,26,,1.0000*,390.5,500.0,78.1,1.0,39046.0
26,,1.0000,27,,1.0000*,883.0,500.0,176.6,1.0,88295.9
26,,1.0000*,28,,1.0000,628.2,500.0,125.6,1.0,62818.8
26,,1.0000,29,,1.0000*,679.5,500.0,135.9,1.0,67953.4
28,,1.0000,29,,1.0000*,843.0,500.0,168.6,1.0,84297.8
