from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,117.9,1000.0,11.8,1.0 11788.1
1,,1.0000,39,,1.0000*,159.8,1000.0,16.0,1.0 15977.2
2,,1.0000*,3,,1.0000,367.4,1000.0,36.7,1.0 36738.3
2,,1.0000,25,,1.0000*,259.4,1000.0,25.9,1.0 25942.8
3,,1.0000*,4,,1.0000,67.9,1000.0,6.8,1.0  6788.2
3,,1.0000,18,,1.0000*,100.3,1000.0,10.0,1.0 10027.0
4,,1.0000*,5,,1.0000,235.4,1000.0,23.5,1.0 23542.7
4,,1.0000,14,,1.0000*,261.1,1000.0,26.1,1.0 26113.3
5,,1.0000,6,,1.0000*,508.4,1000.0,50.8,1.0 50838.7
5,,1.0000,8,,1.0000*,337.7,1000.0,33.8,1.0 33765.3
6,,1.0000*,7,,1.0000,448.8,1000.0,44.9,1.0 44877.3
6,,1.0000,11,,1.0000*,371.0,1000.0,37.1,1.0 37100.5
7,,1.0000,8,,1.0000*,201.0,1000.0,20.1,1.0 20103.6
8,,1.0000,9,,1.0000*,23.3,1000.0,2.3,1.0  2333.4
9,,1.0000,39,,1.0000*,150.4,1000.0,15.0,1.0 15042.6
10,,1.0000*,11,,1.0000,353.9,1000.0,35.4,1.0 35387.7
10,,1.0000,13,,1.0000*,323.6,1000.0,32.4,1.0 32358.3
13,,1.0000,14,,1.0000*,313.0,1000.0,31.3,1.0 31299.7
14,,1.0000,15,,1.0000*,154.9,1000.0,15.5,1.0 15490.7
15,,1.0000,16,,1.0000*,264.9,1000.0,26.5,1.0 26488.9
16,,1.0000*,17,,1.0000,234.0,1000.0,23.4,1.0 23403.8
16,,1.0000,19,,1.0000*,1440.4,500.0,288.1,1.0144040.9
16,,1.0000,21,,1.0000*,330.4,500.0,66.1,1.0 33036.1
16,,1.0000*,24,,1.0000,127.3,500.0,25.5,1.0 12726.7
17,,1.0000*,18,,1.0000,192.3,500.0,38.5,1.0 19233.0
17,,1.0000*,27,,1.0000,56.8,500.0,11.4,1.0  5676.9
21,,1.0000,22,,1.0000*,624.6,500.0,124.9,1.0 62456.4
22,,1.0000,23,,1.0000*,76.6,500.0,15.3,1.0  7664.2
23,,1.0000*,24,,1.0000,354.7,500.0,70.9,1.0 35470.2
25,,1.0000,26,,1.0000*,96.2,500.0,19.2,1.0  9618.3
26,,1.0000,27,,1.0000*,290.1,500.0,58.0,1.0 29013.3
26,,1.0000,28,,1.0000*,151.6,500.0,30.3,1.0 15162.1
26,,1.0000,29,,1.0000*,203.0,500.0,40.6,1.0 20295.3
28,,1.0000,29,,1.0000*,351.2,500.0,70.2,1.0 35115.7
