from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,212.2,1000.0,21.2,1.0,21218.3
1,,1.0000,39,,1.0000*,195.3,1000.0,19.5,1.0,19526.0
2,,1.0000*,3,,1.0000,861.9,1000.0,86.2,1.0,86192.0
2,,1.0000,25,,1.0000*,947.1,1000.0,94.7,1.0,94706.0
3,,1.0000*,4,,1.0000,231.4,1000.0,23.1,1.0,23138.7
3,,1.0000*,18,,1.0000,326.6,1000.0,32.7,1.0,32663.4
4,,1.0000*,5,,1.0000,276.8,1000.0,27.7,1.0,27675.8
4,,1.0000,14,,1.0000*,83.0,1000.0,8.3,1.0,8298.6
5,,1.0000,6,,1.0000*,494.9,1000.0,49.5,1.0,49485.2
5,,1.0000,8,,1.0000*,296.7,1000.0,29.7,1.0,29665.2
6,,1.0000*,7,,1.0000,413.2,1000.0,41.3,1.0,41321.9
6,,1.0000,11,,1.0000*,278.5,1000.0,27.8,1.0,27847.0
7,,1.0000,8,,1.0000*,165.9,1000.0,16.6,1.0,16586.5
8,,1.0000*,9,,1.0000,89.3,1000.0,8.9,1.0,8931.0
9,,1.0000,39,,1.0000*,168.9,1000.0,16.9,1.0,16891.8
10,,1.0000*,11,,1.0000,265.8,1000.0,26.6,1.0,26579.7
10,,1.0000*,13,,1.0000,411.2,1000.0,41.1,1.0,41118.9
13,,1.0000*,14,,1.0000,409.6,1000.0,41.0,1.0,40962.6
14,,1.0000,15,,1.0000*,330.6,1000.0,33.1,1.0,33061.2
15,,1.0000*,16,,1.0000,82.1,1000.0,8.2,1.0,8212.9
16,,1.0000,17,,1.0000*,511.7,1000.0,51.2,1.0,51170.5
16,,1.0000,19,,1.0000*,462.0,500.0,92.4,1.0,46203.8
16,,1.0000,21,,1.0000*,330.5,500.0,66.1,1.0,33052.9
16,,1.0000*,24,,1.0000,116.1,500.0,23.2,1.0,11608.6
17,,1.0000,18,,1.0000*,173.8,500.0,34.8,1.0,17381.2
17,,1.0000,27,,1.0000*,345.2,500.0,69.0,1.0,34519.3
21,,1.0000,22,,1.0000*,620.1,500.0,124.0,1.0,62013.5
22,,1.0000,23,,1.0000*,75.8,500.0,15.2,1.0,7582.7
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35402.6
25,,1.0000*,26,,1.0000,441.0,500.0,88.2,1.0,44103.8
26,,1.0000*,27,,1.0000,628.5,500.0,125.7,1.0,62853.4
26,,1.0000*,28,,1.0000,147.4,500.0,29.5,1.0,14744.8
26,,1.0000,29,,1.0000*,196.5,500.0,39.3,1.0,19650.3
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34968.1
