from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,119.9,1000.0,12.0,1.0 11992.1
1,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0 15604.3
2,,1.0000*,3,,1.0000,371.6,1000.0,37.2,1.0 37156.4
2,,1.0000,25,,1.0000*,259.1,1000.0,25.9,1.0 25907.5
3,,1.0000*,4,,1.0000,71.0,1000.0,7.1,1.0  7097.4
3,,1.0000,18,,1.0000*,130.1,1000.0,13.0,1.0 13013.5
4,,1.0000*,5,,1.0000,244.9,1000.0,24.5,1.0 24489.6
4,,1.0000,14,,1.0000*,264.1,1000.0,26.4,1.0 26409.8
5,,1.0000,6,,1.0000*,507.4,1000.0,50.7,1.0 50738.7
5,,1.0000,8,,1.0000*,335.7,1000.0,33.6,1.0 33565.8
6,,1.0000*,7,,1.0000,448.0,1000.0,44.8,1.0 44799.2
6,,1.0000,11,,1.0000*,374.3,1000.0,37.4,1.0 37433.0
7,,1.0000,8,,1.0000*,200.3,1000.0,20.0,1.0 20028.3
8,,1.0000*,9,,1.0000,28.1,1000.0,2.8,1.0  2811.1
9,,1.0000,39,,1.0000*,143.3,1000.0,14.3,1.0 14329.8
10,,1.0000*,11,,1.0000,356.1,1000.0,35.6,1.0 35611.9
10,,1.0000,13,,1.0000*,328.4,1000.0,32.8,1.0 32836.2
13,,1.0000,14,,1.0000*,316.0,1000.0,31.6,1.0 31595.6
14,,1.0000,15,,1.0000*,185.1,1000.0,18.5,1.0 18505.7
15,,1.0000,16,,1.0000*,269.3,1000.0,26.9,1.0 26925.8
16,,1.0000*,17,,1.0000,269.0,1000.0,26.9,1.0 26897.5
16,,1.0000,19,,1.0000*,486.7,500.0,97.3,1.0 48674.4
16,,1.0000*,21,,1.0000,871.2,500.0,174.2,1.0 87118.1
16,,1.0000*,24,,1.0000,508.2,500.0,101.6,1.0 50816.3
17,,1.0000*,18,,1.0000,207.1,500.0,41.4,1.0 20706.8
17,,1.0000*,27,,1.0000,78.7,500.0,15.7,1.0  7874.6
21,,1.0000,22,,1.0000*,1142.3,500.0,228.5,1.0114227.3
22,,1.0000*,23,,1.0000,600.4,500.0,120.1,1.0 60043.3
23,,1.0000,24,,1.0000*,828.6,500.0,165.7,1.0 82857.2
25,,1.0000,26,,1.0000*,101.4,500.0,20.3,1.0 10143.3
26,,1.0000,27,,1.0000*,297.7,500.0,59.5,1.0 29768.3
26,,1.0000,28,,1.0000*,149.1,500.0,29.8,1.0 14913.2
26,,1.0000,29,,1.0000*,200.5,500.0,40.1,1.0 20051.0
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35048.9
