from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,49.5,1000.0,4.9,1.0  4948.4
1,,1.0000,39,,1.0000*,128.5,1000.0,12.9,1.0 12855.0
2,,1.0000*,3,,1.0000,374.7,1000.0,37.5,1.0 37468.5
2,,1.0000,25,,1.0000*,157.9,1000.0,15.8,1.0 15790.8
3,,1.0000,4,,1.0000*,282.5,1000.0,28.2,1.0 28249.4
3,,1.0000*,18,,1.0000,325.7,1000.0,32.6,1.0 32565.9
4,,1.0000,5,,1.0000*,690.6,1000.0,69.1,1.0 69064.7
4,,1.0000,14,,1.0000*,108.4,1000.0,10.8,1.0 10837.1
5,,1.0000,6,,1.0000*,1010.7,1000.0,101.1,1.0101067.1
5,,1.0000,8,,1.0000*,341.5,1000.0,34.1,1.0 34146.8
6,,1.0000*,7,,1.0000,543.7,1000.0,54.4,1.0 54365.3
6,,1.0000,11,,1.0000*,114.4,1000.0,11.4,1.0 11440.3
7,,1.0000,8,,1.0000*,296.0,1000.0,29.6,1.0 29596.4
8,,1.0000*,9,,1.0000,105.9,1000.0,10.6,1.0 10592.7
9,,1.0000,39,,1.0000*,156.0,1000.0,15.6,1.0 15599.1
10,,1.0000*,11,,1.0000,63.8,1000.0,6.4,1.0  6378.0
10,,1.0000*,13,,1.0000,652.9,1000.0,65.3,1.0 65287.6
13,,1.0000*,14,,1.0000,676.7,1000.0,67.7,1.0 67667.3
14,,1.0000*,15,,1.0000,575.1,1000.0,57.5,1.0 57507.0
15,,1.0000*,16,,1.0000,291.8,1000.0,29.2,1.0 29180.4
16,,1.0000*,17,,1.0000,260.2,1000.0,26.0,1.0 26024.2
16,,1.0000,19,,1.0000*,458.3,500.0,91.7,1.0 45829.1
16,,1.0000,21,,1.0000*,331.5,500.0,66.3,1.0 33154.6
16,,1.0000*,24,,1.0000,106.5,500.0,21.3,1.0 10652.8
17,,1.0000,18,,1.0000*,166.4,500.0,33.3,1.0 16636.1
17,,1.0000*,27,,1.0000,94.4,500.0,18.9,1.0  9435.6
21,,1.0000,22,,1.0000*,616.8,500.0,123.4,1.0 61684.7
22,,1.0000,23,,1.0000*,75.1,500.0,15.0,1.0  7513.0
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35383.9
25,,1.0000*,26,,1.0000,185.4,500.0,37.1,1.0 18542.2
26,,1.0000*,27,,1.0000,379.2,500.0,75.8,1.0 37920.8
26,,1.0000,28,,1.0000*,152.1,500.0,30.4,1.0 15208.8
26,,1.0000,29,,1.0000*,203.4,500.0,40.7,1.0 20340.3
28,,1.0000,29,,1.0000*,351.3,500.0,70.3,1.0 35129.1
