NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,138.6160430908203,30-1 
31,1 ,750.0,0.0,614.6297607421875,800.0,-500.0,424.7962341308594,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,62.73884582519531,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,192.47189331054688,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,205.69989013671875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,590.501708984375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,162.2924041748047,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,289.8078918457031,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,4.519859790802002,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,42.024051666259766,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-1.4522745609283447,39-1 
