NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,113.4133071899414,30-1 
31,1 ,750.0,0.0,1586.3973388671875,800.0,-500.0,732.1725463867188,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,108.14749908447266,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,114.08235168457031,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,169.37075805664062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,216.8883514404297,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,103.71353912353516,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,4.080691337585449,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,26.495012283325195,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,16.23179054260254,39-1 
