NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,115.08816528320312,30-1 
31,1 ,750.0,0.0,595.4715576171875,800.0,-500.0,483.56494140625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,187.14141845703125,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,287.90985107421875,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,117.96754455566406,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,171.17111206054688,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,221.24989318847656,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,106.18693542480469,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,3.257347583770752,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,26.73867416381836,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,10.064593315124512,39-1 
